Time (s),Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z,Mag_X,Mag_Y,Mag_Z
0.0,
0.0013620853424072266,0.98, 0.00, 0.19, -0.55, 1.10, -0.92, 32.17, 8.96, 35.44,
0.0013620853424072266,0.98, -0.01, 0.18, 3.48, -1.46, -0.12, 31.62, 8.79, 35.03,
0.0024306774139404297,0.99, -0.01, 0.17, 1.34, 0.00, -0.67, 32.70, 8.24, 34.40,
0.0034151077270507812,0.98, 0.00, 0.19, 0.24, -0.61, 0.55, 32.46, 8.24, 35.66,
0.004426717758178711,0.97, 0.01, 0.18, 2.01, -0.49, -1.10, 32.14, 8.36, 35.40,
0.004426717758178711,0.95, 0.00, 0.19, 6.90, 6.10, -5.07, 31.91, 8.11, 35.29,
0.005429506301879883,0.97, -0.01, 0.15, 11.05, 6.23, -7.75, 31.60, 8.48, 35.80,
0.006429195404052734,0.99, -0.09, 0.13, 16.17, 1.10, -10.50, 31.49, 8.86, 35.39,
0.006429195404052734,1.05, -0.12, 0.17, 10.86, -5.74, -11.84, 32.58, 8.34, 36.58,
0.007985353469848633,1.07, -0.04, 0.18, 8.12, -8.97, 28.32, 32.19, 7.29, 35.23,
0.007985353469848633,0.97, -0.03, 0.20, 15.56, -24.35, 30.09, 32.32, 4.72, 33.31,
0.00903940200805664,0.96, 0.02, 0.32, 16.97, -21.91, 18.31, 32.45, 2.73, 32.35,
0.010109663009643555,0.91, 0.02, 0.31, 11.54, 6.96, 7.81, 32.50, 1.49, 30.29,
0.010109663009643555,1.17, -0.00, 0.36, -5.80, 63.35, 2.26, 30.68, 0.54, 31.42,
0.011118650436401367,1.14, 0.14, 0.11, 23.62, 55.97, 13.18, 28.47, 1.14, 36.41,
0.012232542037963867,1.06, 0.02, -0.06, 2.44, 45.10, 16.97, 26.57, 1.10, 38.73,
0.013004779815673828,1.01, 0.09, -0.21, -27.71, 22.71, 5.74, 24.58, 1.95, 41.16,
0.013004779815673828,1.09, 0.13, -0.20, -1.83, 9.40, 18.07, 22.12, 3.04, 42.69,
0.014132261276245117,0.81, 0.23, -0.14, -44.43, 0.00, 33.39, 20.68, 3.63, 44.26,
0.015128850936889648,0.87, 0.28, -0.22, -26.43, 5.86, 15.93, 20.01, 4.33, 44.27,
0.01613140106201172,0.85, 0.20, -0.14, -0.67, 12.15, 0.61, 19.18, 4.81, 44.36,
0.01613140106201172,0.78, 0.24, -0.28, 8.36, -13.85, -5.80, 19.40, 4.61, 45.54,
0.017312288284301758,0.88, 0.23, -0.19, -8.24, -8.48, -9.28, 20.23, 4.65, 44.89,
0.01844024658203125,0.97, 0.36, -0.16, -13.73, -9.83, -23.25, 21.18, 6.67, 46.79,
0.01844024658203125,1.07, 0.25, -0.22, 1.71, -14.16, -33.39, 22.67, 7.04, 47.45,
0.0194394588470459,1.06, 0.13, -0.17, 4.94, -16.66, -36.32, 25.55, 6.18, 46.91,
0.020433664321899414,1.04, -0.03, -0.14, 18.01, -12.82, -42.97, 27.47, 7.02, 44.35,
0.021439790725708008,1.08, -0.25, -0.16, -22.09, -4.64, -9.03, 27.59, 7.78, 42.94,
0.022040128707885742,1.14, -0.37, -0.15, 16.85, -18.55, 12.57, 29.14, 9.67, 42.29,
0.022923946380615234,0.95, -0.27, -0.01, -6.16, -9.22, 1.95, 30.93, 8.78, 40.48,
0.022923946380615234,0.80, -0.14, -0.12, -33.57, -8.73, 21.55, 31.70, 8.76, 39.60,
0.024065256118774414,1.00, -0.02, -0.03, -62.74, -4.58, 20.26, 31.25, 10.52, 41.10,
0.024065256118774414,0.94, 0.12, 0.03, -58.17, -21.67, 18.55, 32.13, 11.87, 40.72,
0.025049448013305664,0.86, -0.04, 0.18, -31.31, -31.25, 48.34, 33.59, 12.28, 38.71,
0.02604985237121582,1.14, 0.19, 0.04, -83.01, -17.82, 41.87, 34.66, 11.25, 37.28,
0.02604985237121582,0.82, 0.27, -0.00, -57.68, -27.71, 43.70, 37.10, 11.38, 35.08,
0.027052879333496094,0.85, 0.33, 0.04, -70.98, -8.73, 20.26, 37.40, 11.40, 34.05,
0.027052879333496094,0.82, 0.35, -0.00, -88.38, 5.55, 5.49, 36.87, 13.96, 34.01,
0.02819514274597168,0.94, 0.39, -0.18, -76.54, 8.91, -6.35, 36.85, 17.27, 34.91,
0.02898097038269043,0.85, 0.43, -0.19, -99.30, 5.19, -0.43, 36.36, 21.61, 34.31,
0.02898097038269043,0.96, 0.53, -0.24, -54.08, 1.95, -5.86, 35.67, 25.84, 32.15,
0.02993464469909668,0.90, 0.33, -0.30, -0.92, 5.37, -2.81, 35.82, 27.10, 32.43,
0.02993464469909668,0.90, 0.21, -0.29, -24.48, 13.24, -21.48, 35.12, 27.64, 32.13,
0.03093552589416504,0.90, 0.40, -0.50, 13.67, 46.81, -9.22, 34.06, 30.00, 33.26,
0.03193783760070801,0.99, 0.28, -0.53, -10.44, 16.66, 7.93, 33.36, 29.93, 35.41,
0.03193783760070801,0.88, 0.29, -0.49, 8.54, 14.77, 1.40, 33.40, 29.35, 36.16,
0.03297591209411621,0.85, 0.27, -0.55, -5.98, 0.98, 3.42, 32.48, 28.83, 38.16,
0.03297591209411621,0.82, 0.30, -0.53, -5.37, 1.04, 3.48, 33.13, 28.92, 37.50,
0.03397679328918457,0.83, 0.29, -0.52, -4.39, -2.26, 2.14, 33.50, 28.67, 36.68,
0.03397679328918457,0.82, 0.30, -0.50, -0.55, -2.26, 0.06, 32.96, 28.87, 36.27,
0.03505206108093262,0.83, 0.29, -0.51, 2.75, -0.98, 0.61, 33.11, 28.93, 35.06,
0.03505206108093262,0.83, 0.30, -0.50, -0.12, -2.93, 0.55, 32.98, 28.75, 36.69,
0.03604745864868164,0.81, 0.29, -0.48, -1.83, -1.59, -2.93, 32.78, 28.45, 36.17,
0.03604745864868164,0.83, 0.29, -0.48, 3.23, -0.55, -2.87, 32.70, 28.27, 35.52,
0.03705120086669922,0.85, 0.29, -0.50, 5.13, -0.73, -3.85, 32.76, 28.49, 36.77,
0.03705120086669922,0.86, 0.29, -0.50, 4.94, -5.07, -4.88, 32.74, 29.30, 35.99,
