Time (s),Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z,Mag_X,Mag_Y,Mag_Z
0.017105579376220703,1.26, 0.08, 0.40, -160.10, -46.63, -30.27, 42.99, 13.46, 28.70,
0.01810598373413086,-0.40, 0.03, -0.13, -7.45, -9.16, -19.47, 42.72, 16.91, 26.62,
0.01920461654663086,0.01, 0.02, -0.20, 34.12, 6.16, 7.75, 42.63, 19.14, 26.10,
0.02020430564880371,2.53, 1.13, 0.47, 98.02, 4.76, -11.41, 42.77, 18.27, 30.02,
0.02020430564880371,0.05, -0.56, 0.06, 97.78, 13.37, 39.55, 42.07, 8.19, 29.58,
0.021203279495239258,-0.06, -0.30, -0.15, 39.55, -38.21, -34.18, 42.36, 9.14, 30.88,
0.022202014923095703,3.73, -0.11, 1.49, -104.61, 67.44, -34.85, 42.18, 14.56, 31.86,
0.023417949676513672,1.23, 0.10, 0.19, -126.71, -47.12, -14.22, 42.79, 18.25, 31.75,
0.024201631546020508,-0.21, 0.09, -0.20, 6.96, -17.58, -0.55, 42.46, 18.93, 27.59,
0.024201631546020508,0.20, -0.05, -0.11, -24.23, -3.78, 33.33, 42.64, 19.87, 24.17,
0.025197744369506836,2.48, 1.06, 0.62, 135.19, -5.74, 31.98, 42.44, 18.01, 28.98,
0.026206016540527344,-0.08, -0.46, -0.08, 106.51, 2.08, 22.09, 41.65, 7.69, 29.16,
0.027200698852539062,-0.05, -0.13, -0.18, 47.06, -63.78, -40.41, 42.00, 8.01, 29.28,
0.027200698852539062,2.82, 0.15, 0.53, -58.78, 41.14, -41.50, 43.40, 11.19, 30.69,
0.028197765350341797,1.26, 0.11, 0.27, -124.69, -52.49, -2.44, 42.05, 14.62, 31.97,
0.029200315475463867,-0.18, 0.16, -0.04, -16.48, -9.95, -0.98, 42.47, 16.20, 28.69,
0.029200315475463867,0.32, -0.01, -0.08, -33.69, -18.07, 18.98, 42.03, 18.09, 27.93,
0.03011465072631836,2.66, 1.04, 0.60, 109.62, 7.93, 30.03, 41.77, 15.32, 31.58,
0.031206846237182617,-0.21, -0.42, 0.06, 61.65, 24.17, 14.47, 41.38, 7.93, 29.04,
0.031206846237182617,-0.04, -0.31, -0.14, 3.91, -31.19, -16.42, 41.98, 7.65, 27.80,
0.03220200538635254,1.73, -0.16, 0.73, -45.84, 40.65, -44.92, 42.53, 12.00, 29.14,
0.03220200538635254,0.73, 0.21, 0.37, -75.74, -44.98, -8.73, 41.99, 15.22, 31.02,
0.03220200538635254,0.16, 0.11, -0.12, -21.61, 45.65, -7.14, 41.31, 17.46, 29.10,
0.03381705284118652,0.61, 0.01, -0.03, 66.59, -7.45, 10.44, 41.44, 15.59, 31.82,
0.03381705284118652,2.42, 1.59, 0.42, 86.55, 16.66, -12.39, 40.69, 11.96, 33.19,
0.034925222396850586,0.17, -0.31, 0.11, 37.78, 59.14, 18.62, 39.01, 3.89, 33.17,
0.034925222396850586,0.14, -0.19, -0.26, -0.37, 0.79, -18.13, 39.12, 3.66, 33.67,
0.03592991828918457,1.66, 0.24, 0.50, -40.65, 1.53, -47.06, 41.08, 7.45, 32.74,
0.03693246841430664,1.09, 0.08, 0.26, -119.14, -37.23, -36.44, 41.11, 12.16, 33.09,
0.03693246841430664,-0.35, 0.15, -0.30, 35.95, 24.17, -25.51, 40.82, 17.33, 31.36,
0.03792738914489746,0.56, -0.12, 0.19, -75.38, -17.94, 44.01, 41.67, 17.80, 30.37,
0.03792738914489746,2.17, 0.84, 0.61, 100.89, 46.39, 34.18, 41.88, 14.86, 32.14,
0.03893136978149414,-0.13, -0.22, -0.04, 61.89, 12.15, 15.44, 40.37, 6.35, 31.67,
0.03992438316345215,0.19, -0.30, -0.17, 8.79, -15.26, -25.63, 40.49, 6.71, 32.18,
0.03992438316345215,2.64, 0.15, 0.58, -77.03, 18.80, 0.31, 41.97, 11.47, 32.87,
0.04093146324157715,0.99, 0.31, 0.27, -114.14, -42.24, -34.48, 41.59, 15.21, 31.85,
0.04093146324157715,-0.00, -0.02, -0.50, 65.19, -6.53, -26.67, 41.70, 18.63, 28.31,
0.04192996025085449,0.59, -0.04, 0.08, -21.97, 21.24, 22.83, 41.83, 20.75, 26.70,
0.04293513298034668,2.46, 0.94, 0.66, 101.99, 44.80, 3.30, 40.82, 18.88, 30.37,
0.04293513298034668,-0.02, -0.35, -0.05, 91.98, -38.94, 12.45, 41.70, 10.60, 29.24,
0.043941497802734375,0.23, -0.28, -0.30, 33.45, -54.99, 21.48, 41.65, 8.67, 30.04,
0.043941497802734375,1.99, -0.72, 0.86, -68.18, 80.57, -14.71, 43.08, 8.69, 27.34,
0.044927358627319336,1.22, 0.13, 0.35, -115.66, -5.55, -13.24, 41.48, 15.14, 31.04,
0.04552960395812988,-0.13, 0.06, -0.12, 9.34, -5.37, 7.32, 41.71, 18.55, 29.92,
0.04552960395812988,0.96, -0.10, 0.05, -62.19, -1.46, 10.44, 41.52, 19.06, 29.90,
0.04663872718811035,2.08, 0.65, 0.52, 63.90, 36.13, 3.78, 40.54, 19.86, 33.26,
0.04663872718811035,0.41, -0.17, -0.07, 92.35, 35.22, -20.02, 40.54, 15.16, 34.68,
0.047644853591918945,0.17, -0.20, -0.33, 89.17, -77.15, 28.26, 39.27, 11.72, 36.47,
0.04863405227661133,1.44, -0.14, 0.41, -20.51, 3.78, -25.70, 41.86, 10.95, 32.59,
0.04863405227661133,1.51, -0.08, 0.34, -81.54, -18.86, 3.54, 41.24, 14.95, 34.51,
0.049628496170043945,-0.07, 0.05, -0.11, -22.77, 38.21, 41.69, 40.73, 14.20, 33.41,
0.049628496170043945,-0.07, 0.17, -0.07, 17.52, 13.37, -23.93, 41.99, 14.81, 29.70,
0.0506284236907959,2.34, 0.43, 0.45, 46.63, 28.20, -16.36, 41.76, 16.85, 31.58,
0.05162763595581055,0.49, -0.43, 0.32, 67.08, 30.76, 50.35, 42.32, 13.50, 31.20,
0.05162763595581055,-0.12, -0.11, -0.31, -24.48, -20.69, 4.03, 40.82, 9.90, 32.57,
0.05262875556945801,1.67, 0.01, 0.59, -21.18, -20.32, -6.10, 41.81, 11.40, 31.93,
0.05262875556945801,2.44, -0.01, 0.61, -68.48, -0.31, 7.51, 40.84, 13.70, 35.42,
0.05362844467163086,0.65, 0.30, 0.19, -55.91, 13.98, 42.97, 40.65, 14.97, 33.41,
0.05362844467163086,0.25, 0.17, -0.13, 9.77, -52.43, -47.55, 39.73, 16.77, 31.95,
0.05504727363586426,2.37, 0.87, 0.58, -42.42, 47.00, -14.89, 41.05, 19.45, 31.63,
0.05553627014160156,0.38, -0.18, 0.23, 16.42, 48.34, 8.54, 39.97, 19.17, 33.72,
0.05553627014160156,1.12, 0.24, 0.28, 43.95, 12.02, -26.61, 38.42, 18.82, 36.89,
0.0565335750579834,1.25, -0.00, -0.17, 34.42, -9.40, -2.26, 37.35, 16.69, 40.30,
0.05753350257873535,1.05, 0.05, 0.05, 22.64, -7.75, -3.30, 36.98, 16.16, 38.44,
0.05753350257873535,0.43, 0.06, 0.00, -12.45, 31.56, 11.29, 37.34, 13.99, 39.28,
0.05853414535522461,1.32, -0.06, 0.21, -25.15, 1.40, -16.72, 36.00, 16.69, 41.21,
0.05853414535522461,1.03, 0.02, -0.25, -23.25, 6.41, -1.04, 36.74, 17.92, 40.36,
0.05953407287597656,1.19, -0.05, -0.08, -27.10, 10.44, -2.44, 36.45, 17.92, 40.22,
0.06053352355957031,0.38, 0.04, -0.03, 7.14, 3.11, -4.82, 35.90, 18.29, 40.42,
0.06053352355957031,0.94, -0.01, 0.13, 23.32, 18.01, 2.20, 35.85, 16.44, 40.95,
0.06153368949890137,1.11, 0.04, -0.16, 18.92, -43.52, 3.72, 36.08, 14.44, 40.61,
0.06153368949890137,1.48, 0.01, 0.08, -16.54, -10.80, -16.66, 38.22, 14.27, 39.21,
0.06253433227539062,0.42, 0.05, 0.13, -14.34, -24.23, 24.41, 38.44, 14.53, 36.78,
0.06353378295898438,0.90, -0.04, 0.10, -24.54, -20.45, -31.98, 40.05, 15.05, 35.46,
0.06353378295898438,1.51, -0.00, 0.27, -0.37, 0.67, 9.28, 39.45, 17.68, 35.33,
0.06353378295898438,1.48, 0.20, -0.18, 2.14, 3.54, -9.64, 39.21, 18.87, 35.82,
0.06503748893737793,0.59, -0.07, 0.10, 20.02, -39.31, -10.99, 39.79, 18.81, 33.12,
0.06604194641113281,0.64, 0.02, 0.23, 4.52, -3.97, 4.94, 40.08, 16.92, 32.09,
0.06604194641113281,1.12, 0.06, 0.24, 2.32, 8.48, 3.91, 40.17, 16.28, 33.20,
0.06704187393188477,1.15, -0.06, 0.11, -14.71, -32.23, 25.57, 40.71, 16.87, 32.54,
0.06704187393188477,1.03, -0.19, 0.24, -29.85, -15.63, -25.15, 40.83, 16.80, 31.10,
0.06804156303405762,0.39, 0.09, 0.13, -32.04, -6.04, 22.95, 40.52, 16.75, 30.35,
0.06804156303405762,0.98, 0.00, 0.35, -24.66, 21.73, -5.13, 40.78, 16.88, 29.86,
0.06904149055480957,1.21, 0.10, 0.29, -8.54, 15.32, 15.93, 39.64, 17.68, 31.86,
0.07004117965698242,1.13, 0.14, -0.28, 6.47, -16.42, -19.29, 39.43, 18.57, 33.22,
0.07004117965698242,0.82, -0.15, 0.22, 20.32, -19.90, -6.04, 40.71, 18.12, 31.91,
0.0711359977722168,0.65, 0.18, 0.22, -1.65, 7.87, 4.76, 39.83, 18.54, 31.41,
0.0711359977722168,1.01, -0.00, 0.33, 6.04, 29.85, 9.40, 39.09, 17.66, 31.86,
0.07214641571044922,1.18, 0.19, 0.16, 3.54, 1.89, 16.42, 38.07, 16.65, 34.66,
0.07214641571044922,1.05, 0.13, -0.05, -0.85, -35.22, 4.76, 38.73, 15.43, 32.81,
0.0731353759765625,0.91, 0.28, 0.11, -23.38, 10.62, -4.94, 38.85, 16.85, 32.40,
0.07415270805358887,0.82, 0.13, 0.19, 13.49, 8.00, 4.39, 38.09, 15.78, 32.98,
0.07415270805358887,1.05, 0.12, 0.27, -3.78, 2.69, -19.29, 37.92, 16.72, 34.45,
0.07514572143554688,1.20, 0.09, 0.10, -21.97, 19.90, 5.86, 38.11, 18.71, 34.11,
0.07514572143554688,1.04, 0.22, -0.15, -2.26, 21.06, -9.34, 36.78, 19.27, 35.50,
0.07614636421203613,1.07, 0.20, 0.03, 25.33, 5.49, -0.73, 34.96, 19.51, 37.27,
0.07614636421203613,0.79, 0.08, 0.06, 11.17, 13.79, -0.43, 35.08, 18.52, 37.22,
0.07713437080383301,1.02, 0.06, 0.05, 13.49, -2.01, -0.06, 34.35, 17.65, 38.44,
0.07814502716064453,1.22, 0.28, -0.07, -3.42, -13.49, 6.23, 35.40, 16.48, 37.84,
0.07814502716064453,1.02, -0.11, -0.21, -8.85, -7.39, -6.35, 36.23, 16.65, 37.00,
0.07915568351745605,0.74, 0.16, 0.11, 2.62, 13.92, -0.49, 36.00, 17.47, 36.73,
0.07915568351745605,0.86, 0.12, -0.06, -23.93, 18.43, 10.01, 35.05, 16.74, 37.68,
0.08014607429504395,0.93, 0.13, 0.08, -29.72, -80.57, -5.19, 36.82, 17.52, 35.39,
0.08014607429504395,1.30, 0.06, 0.12, -9.46, 67.02, 0.31, 36.10, 18.65, 35.53,
0.08114123344421387,1.01, 0.28, -0.30, 1.40, -5.80, -5.49, 35.49, 19.73, 38.20,
0.08114123344421387,1.09, 0.12, -0.02, 6.47, 26.61, 11.47, 34.14, 19.31, 38.02,
0.08214592933654785,0.84, 0.18, -0.08, -6.41, -6.96, -7.26, 33.47, 18.32, 39.27,
0.08314990997314453,0.93, 0.19, 0.00, -12.39, 5.43, 3.72, 33.39, 18.60, 39.22,
0.08314990997314453,1.21, 0.29, 0.01, -5.07, 2.50, 5.98, 34.03, 18.53, 39.15,
0.0841531753540039,0.97, 0.05, -0.06, 30.21, -25.82, 5.43, 34.47, 17.87, 38.75,
0.0841531753540039,1.11, 0.20, -0.07, -8.91, 21.30, 1.53, 35.24, 16.69, 37.88,
0.08514547348022461,0.93, 0.14, -0.13, -1.53, -8.91, -4.52, 34.66, 16.99, 38.26,
0.08514547348022461,0.98, 0.15, 0.17, -17.21, -20.14, -0.49, 34.89, 18.08, 38.12,
0.08614015579223633,1.08, 0.19, -0.09, -26.18, 22.77, 3.11, 37.68, 17.75, 34.45,
0.08701300621032715,1.02, 0.24, -0.07, -9.28, -20.75, -4.21, 36.16, 19.01, 35.29,
0.08701300621032715,0.94, 0.32, -0.03, 25.76, 38.57, -1.65, 36.32, 18.18, 36.21,
0.08801770210266113,0.83, 0.08, -0.00, 30.09, -34.12, -3.48, 36.45, 16.03, 35.74,
0.08901691436767578,0.86, 0.21, 0.17, -1.34, -16.54, -2.08, 37.52, 15.98, 34.46,
0.08901691436767578,0.97, 0.24, 0.17, 5.31, -2.75, -0.55, 37.35, 15.67, 35.08,
0.09001684188842773,1.26, 0.18, 0.12, -0.98, 11.60, 8.18, 37.13, 16.72, 33.76,
0.09001684188842773,0.62, 0.06, -0.13, 6.71, 1.22, -0.55, 36.69, 15.39, 34.39,
0.09101724624633789,1.10, 0.08, 0.01, -50.66, 16.11, -8.73, 36.51, 16.69, 35.60,
0.09101724624633789,0.83, 0.09, -0.00, -13.85, 11.41, -1.28, 35.94, 17.88, 36.88,
0.09201693534851074,0.95, 0.02, 0.17, -37.96, 13.92, -2.93, 35.58, 19.64, 37.30,
0.0930168628692627,1.00, 0.16, -0.06, -40.10, 32.35, -2.62, 34.68, 21.74, 37.55,
0.0930168628692627,1.10, 0.13, -0.17, -54.87, 46.51, -18.01, 31.92, 24.77, 37.94,
0.09401702880859375,1.00, 0.12, -0.34, -10.38, 1.34, -9.77, 30.02, 28.27, 39.67,
0.09401702880859375,0.97, 0.09, -0.28, 1.83, -12.51, -18.49, 30.29, 29.15, 38.42,
0.0950171947479248,0.95, 0.05, -0.18, 5.80, -12.02, -6.10, 30.87, 29.30, 38.07,
0.09601712226867676,0.96, 0.05, -0.10, 4.76, -2.87, 4.46, 30.96, 29.60, 37.02,
0.09601712226867676,1.04, -0.00, -0.16, 6.71, -12.39, -2.38, 31.15, 28.81, 37.19,
0.09701728820800781,0.98, 0.07, -0.13, -6.71, 11.05, -3.60, 31.80, 28.99, 37.18,
0.09752106666564941,1.10, 0.08, -0.25, -2.93, 15.99, -12.88, 31.30, 29.37, 37.90,
0.0985257625579834,0.97, -0.10, -0.25, -3.97, -2.08, 8.67, 30.63, 29.80, 38.71,
0.09952545166015625,0.94, -0.03, -0.26, -14.40, -4.03, 1.95, 31.31, 29.80, 37.51,
0.09952545166015625,0.99, -0.01, -0.20, -4.64, 4.33, -5.00, 30.40, 30.44, 37.52,
0.1005253791809082,0.99, -0.07, -0.24, -10.62, -1.95, 2.01, 30.35, 30.49, 38.17,
0.10152530670166016,0.97, -0.04, -0.16, -0.49, -9.64, 14.10, 30.79, 30.51, 36.93,
0.10167360305786133,0.99, 0.02, -0.09, -19.17, 1.04, -4.58, 31.52, 30.38, 37.61,
0.10252594947814941,0.92, 0.07, -0.18, -35.03, 21.48, -15.63, 30.58, 32.42, 36.06,
0.10252594947814941,0.96, -0.02, -0.27, -41.50, 20.94, -12.63, 29.11, 34.78, 35.68,
0.10352563858032227,1.00, -0.05, -0.32, -16.42, 8.67, -14.28, 27.62, 37.08, 35.40,
0.10452532768249512,1.03, -0.17, -0.39, -5.86, -4.09, -10.50, 27.08, 37.85, 35.38,
0.10452532768249512,1.01, -0.18, -0.36, 13.55, -4.70, -2.38, 26.27, 38.87, 35.18,
0.10552549362182617,0.95, -0.09, -0.34, 24.66, 0.18, 6.04, 26.33, 37.66, 36.00,
0.10552549362182617,0.98, -0.08, -0.30, 22.83, -13.00, 5.62, 27.19, 35.42, 37.43,
0.10652542114257812,1.02, 0.01, -0.26, 18.49, -21.73, 5.62, 28.36, 33.33, 36.83,
0.10652542114257812,1.11, 0.08, -0.20, 5.43, -34.30, 3.72, 29.83, 33.42, 37.46,
0.10752534866333008,0.98, 0.17, -0.13, 12.76, -13.92, -1.22, 31.51, 32.59, 36.06,
0.10852527618408203,1.07, 0.01, -0.15, -8.36, -43.40, 5.98, 32.42, 32.25, 34.68,
0.10852527618408203,0.99, -0.17, -0.05, -6.71, -10.13, 2.32, 34.47, 31.71, 31.14,
0.10952520370483398,0.78, -0.05, 0.00, 3.97, -34.18, 6.71, 35.11, 31.53, 29.37,
0.10952520370483398,0.94, -0.10, 0.11, -8.12, -19.71, -12.39, 36.69, 31.97, 27.62,
0.11052513122558594,1.00, -0.10, 0.01, -6.41, -1.22, -12.57, 36.06, 32.41, 27.29,
0.11052513122558594,0.93, -0.20, 0.15, -16.48, -29.66, -2.62, 35.77, 33.79, 27.06,
0.11210513114929199,1.02, -0.04, 0.13, -42.11, -11.23, -4.58, 35.33, 33.94, 24.73,
0.11210513114929199,0.86, 0.04, 0.10, -29.54, -7.93, 14.47, 36.07, 34.02, 21.73,
0.11303138732910156,1.01, 0.15, 0.11, -23.25, 1.65, 22.89, 36.72, 33.17, 20.70,
0.11303138732910156,0.99, 0.24, 0.20, -12.45, -3.11, 4.03, 37.28, 31.90, 20.30,
0.11403131484985352,0.99, 0.14, 0.14, -16.42, -11.90, -23.93, 37.61, 32.85, 20.12,
0.11503458023071289,1.09, 0.14, 0.24, -63.66, -27.53, -39.00, 35.66, 35.40, 17.66,
0.11503458023071289,0.91, -0.00, 0.31, -88.44, -2.26, -22.64, 34.38, 37.15, 15.04,
0.11603403091430664,1.00, -0.17, 0.13, -75.87, 18.68, -25.70, 33.42, 37.55, 10.00,
0.11603403091430664,1.04, -0.19, 0.22, -76.84, 1.16, -15.01, 32.76, 38.50, 7.34,
0.11713624000549316,0.89, -0.11, 0.16, -44.56, 1.71, -14.40, 32.24, 37.67, 4.61,
0.11713624000549316,1.11, 0.12, 0.30, -59.33, 10.25, -7.75, 31.77, 36.94, 1.73,
0.11813211441040039,0.87, -0.10, 0.04, -39.31, 23.68, 22.03, 32.21, 35.57, 2.38,
0.11912751197814941,1.26, 0.03, 0.13, -35.64, 11.84, -16.48, 34.07, 32.56, 1.00,
0.11912751197814941,0.96, 0.03, 0.09, -29.36, -3.36, -13.92, 33.47, 32.91, 0.84,
0.12013673782348633,1.09, -0.04, 0.06, -34.06, -6.59, 4.82, 32.91, 32.41, -1.66,
0.12013673782348633,0.86, 0.16, 0.11, 1.34, -4.39, 12.27, 33.73, 30.51, -2.36,
0.1211235523223877,0.96, 0.10, 0.05, 31.68, 14.65, 28.38, 34.25, 29.94, -2.43,
0.1211235523223877,0.97, 0.08, 0.06, 16.72, 23.56, 7.26, 36.16, 29.91, 0.82,
0.12214112281799316,0.98, 0.15, -0.01, 42.42, 30.88, -5.62, 37.41, 30.38, 3.48,
0.12274909019470215,1.06, 0.16, -0.03, 54.26, 6.16, 2.87, 38.24, 31.65, 4.76,
0.12274909019470215,0.99, 0.08, -0.03, 45.78, -7.08, 0.98, 38.12, 32.43, 7.39,
0.12385678291320801,1.03, 0.10, 0.02, 10.13, 0.00, -1.65, 38.83, 33.51, 8.73,
0.12484908103942871,1.10, 0.13, 0.02, 13.24, -0.18, -5.80, 38.24, 34.33, 8.97,
0.12484908103942871,1.05, 0.09, 0.05, -1.59, 0.43, -6.35, 37.99, 34.25, 8.72,
0.12586140632629395,1.01, 0.09, 0.07, -5.74, -2.56, 0.24, 37.21, 34.61, 8.39,
0.12685847282409668,1.04, 0.12, 0.04, -0.73, -5.31, 2.20, 38.18, 34.51, 8.04,
0.12785744667053223,1.03, 0.13, 0.02, -10.99, 0.61, 4.52, 37.46, 34.20, 7.10,
0.12785744667053223,1.00, 0.16, 0.03, -13.12, -3.17, 10.99, 38.26, 32.79, 7.57,
0.1288609504699707,0.93, 0.15, 0.04, 4.82, -3.60, 25.15, 38.23, 31.38, 7.54,
0.12985897064208984,0.96, 0.15, 0.02, 16.97, -0.92, 21.36, 39.23, 28.76, 8.75,
0.13097095489501953,0.92, 0.25, -0.00, 15.93, 2.26, 12.27, 39.16, 27.55, 8.94,
0.1319730281829834,0.90, 0.27, 0.00, 15.81, 13.06, 6.96, 40.00, 27.17, 9.24,
0.1329658031463623,0.91, 0.30, 0.09, 6.35, 24.96, 21.73, 40.11, 26.32, 11.76,
0.13396692276000977,0.93, 0.38, -0.05, 3.54, 25.88, 38.82, 40.88, 24.65, 13.29,
0.13496828079223633,0.99, 0.42, -0.12, 20.69, 34.97, 47.42, 42.27, 21.45, 15.56,
0.13598847389221191,0.90, 0.49, -0.25, 15.14, 11.60, 17.40, 42.76, 17.27, 20.24,
0.13697075843811035,0.86, 0.56, -0.13, 15.87, 10.07, 22.40, 42.49, 15.70, 19.62,
0.13697075843811035,0.86, 0.60, -0.18, -7.08, 7.69, 16.05, 42.19, 14.25, 19.46,
0.13797569274902344,0.81, 0.62, -0.17, -15.32, -6.84, -0.49, 42.05, 13.77, 20.68,
0.13896727561950684,0.84, 0.61, -0.16, -21.18, -8.12, -6.65, 41.86, 14.03, 20.39,
0.13896727561950684,0.89, 0.64, -0.23, -24.48, -13.43, -15.26, 42.20, 14.73, 19.78,
0.13998150825500488,0.93, 0.48, -0.23, -25.70, -33.20, -37.90, 41.82, 17.71, 16.47,
0.14097118377685547,0.93, 0.39, -0.22, -33.39, -45.35, -47.79, 41.22, 21.73, 14.14,
0.14097118377685547,0.87, 0.31, -0.07, -24.96, -37.05, -42.24, 39.77, 25.32, 10.40,
0.1419680118560791,1.03, 0.27, -0.01, -40.65, -39.31, -42.42, 38.48, 27.82, 7.65,
0.1419680118560791,0.76, 0.26, 0.27, -16.60, -42.91, -57.25, 36.46, 30.32, 4.43,
0.14296817779541016,1.00, 0.18, 0.23, -5.74, -8.73, -24.35, 33.28, 32.84, 1.11,
0.14397001266479492,0.97, 0.02, 0.15, 23.80, -0.73, 20.63, 32.53, 32.70, -0.54,
0.14397001266479492,1.01, 0.11, 0.15, 22.83, 5.49, 6.23, 33.56, 32.80, 1.54,
0.14496922492980957,1.02, 0.02, 0.08, -9.03, -15.81, 14.89, 33.59, 32.01, 1.43,
0.14557790756225586,0.89, 0.15, 0.13, 0.18, -19.29, 1.28, 33.39, 31.29, -0.79,
0.14557790756225586,1.04, 0.14, 0.27, 18.62, -5.49, 3.36, 33.68, 31.29, -0.51,
0.14668989181518555,0.91, 0.16, 0.27, 31.74, 4.33, -1.77, 33.30, 31.60, 0.43,
0.14668989181518555,0.94, 0.08, 0.23, 49.99, 10.56, -1.65, 33.52, 33.18, 1.70,
0.14768433570861816,0.95, 0.09, 0.15, 49.93, 14.22, 16.36, 34.61, 34.38, 6.13,
0.14768433570861816,0.98, 0.09, 0.22, 29.42, 11.41, 10.31, 35.14, 35.23, 7.79,
0.14883875846862793,1.05, -0.02, 0.13, -3.23, 11.84, -1.22, 35.99, 33.95, 9.89,
0.14969301223754883,0.91, 0.12, 0.11, 5.80, 8.24, -8.48, 35.47, 35.23, 10.36,
0.14969301223754883,1.08, 0.04, 0.12, -11.17, 4.70, 9.89, 35.69, 34.34, 10.05,
0.15068411827087402,0.98, 0.13, 0.09, -8.61, 2.38, 2.01, 36.17, 34.12, 8.92,
0.15068411827087402,0.99, 0.12, 0.11, -10.25, 1.71, 3.85, 36.82, 34.13, 10.44,
0.15168428421020508,1.00, 0.14, 0.07, -4.76, 3.11, 2.87, 36.69, 33.28, 9.13,
0.15268325805664062,1.00, 0.12, 0.10, -2.99, -1.83, -0.06, 36.82, 33.48, 9.72,
0.15268325805664062,1.00, 0.13, 0.11, -2.75, -2.93, 0.55, 36.79, 33.04, 9.09,
0.15368294715881348,0.98, 0.15, 0.10, -0.43, -3.11, 0.85, 36.84, 33.47, 9.36,
0.2562122344970703,1.01, 0.12, 0.12, -8.91, -5.98, 0.00, 37.15, 33.11, 9.29,
0.36698007583618164,0.97, 0.16, 0.12, -6.16, -4.52, -0.37, 36.67, 32.79, 8.23,
0.47662353515625,1.00, 0.13, 0.14, -8.85, -4.82, -0.31, 37.01, 32.14, 7.51,
0.5855066776275635,0.98, 0.16, 0.18, -12.08, -1.59, 0.06, 36.47, 32.37, 7.10,
0.6957662105560303,0.96, 0.15, 0.13, -2.44, -6.29, -2.44, 36.41, 32.06, 5.92,
0.8059837818145752,1.00, 0.16, 0.15, -2.62, -0.98, 0.61, 36.39, 31.62, 5.79,
0.915529727935791,0.98, 0.12, 0.11, -1.77, 1.34, 0.06, 35.85, 32.13, 7.24,
1.0258550643920898,1.00, 0.14, 0.19, -29.05, -3.97, -5.13, 35.55, 32.14, 6.09,
1.1357734203338623,0.90, 0.19, 0.17, -11.41, -4.58, 2.56, 35.42, 31.68, 5.46,
1.2450988292694092,1.02, 0.17, 0.16, -13.85, 2.26, 9.34, 36.23, 30.32, 6.07,
1.3547756671905518,0.96, 0.25, 0.18, -20.45, 10.62, -4.39, 35.56, 30.13, 4.81,
1.464442491531372,1.00, 0.21, 0.08, -25.88, 1.53, -0.06, 35.97, 29.41, 4.26,
1.5739080905914307,0.89, 0.24, 0.04, -12.27, -3.11, -6.96, 35.84, 28.83, 4.54,
1.6830992698669434,1.07, 0.19, 0.09, -29.54, 1.89, -9.77, 35.53, 29.53, 4.03,
1.7924575805664062,1.10, 0.20, 0.03, -42.48, -31.56, -10.86, 35.21, 28.45, 2.67,
