Time (s),Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z,Mag_X,Mag_Y,Mag_Z
59.512951374053955,0.96, 0.07, 0.17, -4.70, 5.07, 0.61, 36.54, 34.53, 19.10,
59.62225580215454,1.01, 0.09, 0.16, -8.67, 4.70, 0.79, 36.32, 34.74, 20.57,
59.731916427612305,0.98, 0.07, 0.16, -9.52, 4.64, -2.26, 36.06, 34.17, 18.85,
59.84228587150574,0.99, 0.11, 0.13, -12.57, 5.86, -3.60, 35.46, 34.69, 19.93,
59.95108509063721,0.99, 0.13, 0.12, -22.03, 4.21, -1.89, 35.75, 35.17, 18.44,
60.06034970283508,0.99, 0.11, 0.11, -42.91, 0.61, 2.01, 35.56, 34.53, 18.48,
60.1694118976593,0.97, 0.23, 0.08, -51.94, -10.38, -8.91, 35.94, 35.25, 16.43,
60.279497146606445,0.96, 0.20, 0.07, -28.20, -3.48, -16.60, 35.01, 36.47, 14.17,
60.38981056213379,0.92, 0.08, 0.04, 10.38, 1.71, -13.31, 34.57, 36.76, 14.34,
60.4987428188324,1.02, -0.03, 0.08, -0.12, 2.99, -10.74, 34.39, 37.73, 13.62,
60.60755491256714,0.99, -0.04, 0.09, -18.07, 2.14, -16.60, 33.46, 39.16, 12.93,
60.717172384262085,1.06, -0.05, 0.11, -6.16, -14.22, -8.73, 32.32, 40.81, 12.18,
60.82699418067932,0.97, -0.07, 0.13, -5.43, -8.30, -8.85, 31.97, 40.93, 10.63,
60.93674635887146,0.99, -0.10, 0.19, 0.79, -4.58, -4.27, 31.62, 41.43, 10.94,
61.04697394371033,0.98, -0.12, 0.14, 13.55, -8.67, -3.97, 31.95, 41.76, 10.23,
61.157490730285645,0.96, -0.13, 0.15, 26.49, -11.60, 11.29, 32.02, 41.97, 10.00,
61.26726222038269,1.08, -0.05, 0.25, 17.64, -8.36, 13.06, 32.15, 40.77, 11.62,
61.376240968704224,0.81, 0.12, 0.19, 2.87, -17.88, 31.07, 33.03, 40.12, 11.34,
61.48693299293518,1.20, 0.14, 0.39, 5.55, 19.29, 30.76, 35.01, 37.19, 11.88,
61.59547019004822,0.93, 0.07, 0.25, -2.93, -24.11, -11.11, 35.19, 37.08, 12.32,
61.70453667640686,0.93, 0.18, 0.15, 6.77, 14.47, -0.61, 34.59, 37.08, 11.43,
61.81512761116028,1.02, 0.08, 0.18, 1.65, 14.28, 2.50, 34.59, 36.56, 13.22,
61.925280809402466,0.96, 0.09, 0.15, -0.98, -9.28, -1.40, 34.83, 37.07, 14.93,
62.03346109390259,0.98, 0.12, 0.16, 1.65, 5.92, 0.98, 34.53, 36.83, 14.07,
62.142804861068726,0.98, 0.10, 0.19, 0.61, 3.72, -1.16, 34.63, 36.24, 14.66,
62.25171136856079,1.00, 0.13, 0.14, 0.49, 10.74, -0.73, 34.69, 36.49, 15.21,
62.36161780357361,0.98, 0.14, 0.20, 2.08, -4.70, 3.54, 35.30, 36.57, 16.27,
62.47216439247131,1.00, 0.12, 0.15, 1.28, -0.92, 2.08, 34.95, 36.00, 15.14,
62.58150625228882,0.97, 0.11, 0.13, 4.52, 4.03, 0.92, 34.51, 35.93, 15.05,
62.690592765808105,0.98, 0.10, 0.11, 2.08, 4.21, -0.73, 35.11, 35.85, 15.64,
62.800658226013184,1.00, 0.04, 0.13, -8.30, -6.53, 8.30, 35.60, 35.12, 15.64,
62.911271810531616,1.01, 0.13, 0.14, -3.30, 3.85, -0.61, 35.69, 34.89, 15.58,
63.020936250686646,0.99, 0.13, 0.15, -4.33, -2.08, 0.43, 35.97, 35.19, 16.03,
63.13117837905884,1.02, 0.13, 0.10, -8.85, 1.16, 2.87, 35.45, 35.10, 15.26,
63.241015672683716,0.92, 0.11, 0.08, 5.00, -4.88, -0.31, 35.84, 34.69, 14.97,
63.34973478317261,1.01, 0.12, 0.15, 8.73, 4.94, -3.85, 35.23, 34.42, 14.14,
63.45880699157715,0.99, 0.13, 0.10, -0.06, 3.85, -0.37, 35.63, 35.08, 16.22,
63.56785249710083,0.99, 0.13, 0.11, -0.85, 0.79, -1.16, 35.63, 35.00, 16.36,
63.677772760391235,0.99, 0.12, 0.11, 1.40, -0.49, -0.73, 35.68, 34.86, 17.43,
63.78820514678955,0.98, 0.12, 0.11, 0.55, 2.50, -1.40, 35.72, 35.34, 16.39,
63.89718413352966,0.99, 0.11, 0.10, 0.37, 2.75, -1.04, 36.00, 35.08, 16.31,
64.00606489181519,0.98, 0.12, 0.08, -1.59, -9.40, -1.10, 35.25, 35.10, 17.25,
64.11702942848206,1.00, 0.11, 0.12, -15.50, -1.28, -0.98, 35.33, 35.00, 16.99,
64.22723960876465,0.99, 0.12, 0.12, -2.62, 0.55, 1.04, 35.84, 35.11, 16.27,
64.33639717102051,0.98, 0.13, 0.12, -0.79, 4.39, -1.22, 35.27, 34.58, 16.10,
64.44682765007019,0.99, 0.11, 0.11, -1.71, 10.56, -3.97, 35.21, 34.74, 16.30,
64.55683875083923,1.00, 0.13, 0.08, -0.98, -4.33, -3.05, 35.34, 34.55, 16.41,
64.66703748703003,0.99, 0.10, 0.11, 3.23, -0.18, -1.95, 35.78, 34.89, 16.76,
64.77691793441772,0.99, 0.12, 0.09, 0.98, 3.42, -3.05, 35.36, 35.33, 16.71,
64.886150598526,1.02, 0.09, 0.12, -0.12, 3.97, -4.64, 35.33, 35.02, 16.43,
64.99587178230286,0.98, 0.11, 0.08, -5.43, 4.46, -6.59, 34.72, 35.94, 16.71,
65.10596132278442,1.04, 0.07, 0.08, 0.79, -1.10, -13.37, 33.78, 36.21, 16.42,
65.21574878692627,1.00, 0.04, 0.04, -2.69, -0.31, -9.64, 33.37, 36.90, 16.27,
65.32442378997803,1.02, 0.02, 0.04, -10.07, -7.02, -8.30, 33.35, 37.61, 16.21,
65.4347767829895,0.97, 0.03, 0.08, -10.99, -17.33, -9.40, 33.04, 38.07, 14.42,
65.54444122314453,0.89, -0.01, 0.14, -10.86, -16.17, 1.22, 32.68, 37.34, 12.63,
65.65495872497559,1.02, -0.03, 0.18, -8.67, -7.81, -4.09, 32.79, 37.82, 11.34,
65.76495265960693,0.93, 0.00, 0.17, -11.66, -3.17, 1.83, 32.80, 37.74, 10.34,
65.8746817111969,1.04, -0.02, 0.19, -11.29, 1.46, -1.40, 32.69, 37.50, 11.66,
65.98327732086182,0.96, 0.03, 0.15, -13.00, 3.36, -3.72, 33.07, 37.55, 10.64,
66.09192276000977,1.03, 0.04, 0.17, 6.77, 2.01, 1.71, 32.29, 37.84, 11.22,
66.20256090164185,0.97, 0.01, 0.15, 10.25, 5.80, -2.87, 32.06, 37.67, 9.81,
66.31187701225281,1.00, 0.00, 0.15, 7.32, 0.61, -2.38, 31.99, 38.40, 12.07,
66.4225172996521,0.99, -0.01, 0.15, 2.50, 3.42, 0.00, 33.00, 38.01, 12.08,
66.53209853172302,1.00, -0.01, 0.15, -3.42, 1.46, -2.93, 32.62, 38.21, 12.46,
66.6416323184967,1.04, 0.01, 0.15, -6.04, 8.73, 0.61, 32.96, 38.73, 12.06,
66.75291156768799,0.95, -0.02, 0.11, -11.78, 14.83, 7.14, 32.67, 38.39, 12.88,
66.86290526390076,0.98, -0.04, 0.06, -5.37, 7.57, 4.03, 33.06, 37.65, 13.20,
66.97271871566772,1.06, -0.00, 0.07, 15.01, -3.17, -3.11, 32.75, 38.28, 14.49,
67.08312773704529,1.00, 0.01, 0.09, 15.63, 0.12, 3.78, 32.62, 37.37, 13.95,
67.19192218780518,0.88, -0.01, 0.06, 3.17, 8.36, 6.47, 33.04, 36.82, 15.80,
67.30079817771912,1.20, 0.25, 0.03, -0.31, 8.67, 12.82, 33.26, 36.45, 15.53,
67.41027235984802,0.97, 0.05, 0.08, -9.22, -4.15, -2.50, 33.75, 35.80, 15.95,
67.52015924453735,0.97, 0.20, 0.04, -38.51, -1.40, -9.58, 33.79, 36.29, 14.71,
67.6303927898407,1.05, 0.30, 0.06, -30.82, -5.31, 0.67, 33.54, 36.67, 13.46,
67.73967456817627,0.92, 0.06, 0.04, 4.76, -4.03, -1.34, 34.14, 36.10, 11.82,
67.84884476661682,1.01, 0.00, 0.08, -5.31, -5.86, -13.18, 33.31, 36.95, 10.97,
67.96014475822449,0.86, -0.07, 0.07, -34.18, -2.14, -20.51, 32.65, 37.72, 10.31,
68.06925940513611,1.16, -0.05, 0.00, -39.79, 8.24, -23.74, 32.30, 39.43, 7.40,
68.18001770973206,0.88, -0.11, 0.09, -3.23, -13.06, -9.34, 31.88, 39.67, 6.70,
68.28975009918213,1.12, -0.01, 0.19, 1.22, -8.54, -14.83, 31.41, 39.69, 6.67,
68.39875388145447,0.89, -0.13, 0.14, 0.31, 2.44, -1.34, 30.53, 40.94, 5.79,
68.50797057151794,1.05, -0.14, 0.14, -2.81, 1.16, 7.26, 30.69, 40.14, 5.77,
68.61705589294434,0.96, -0.13, 0.13, -9.64, 2.56, 4.15, 31.56, 39.64, 4.71,
68.7255265712738,1.00, -0.12, 0.13, -7.26, -2.08, -5.31, 31.32, 39.29, 4.90,
68.83448672294617,0.98, -0.08, 0.12, 4.82, -1.34, -5.13, 31.24, 40.17, 5.52,
68.94344019889832,1.00, -0.08, 0.11, 5.07, -2.81, 2.32, 31.01, 40.58, 5.69,
69.05280709266663,1.00, -0.08, 0.13, 2.56, -3.30, 5.49, 30.86, 40.52, 5.74,
69.16148018836975,1.00, -0.07, 0.15, 0.24, -3.78, 8.85, 31.56, 39.72, 5.48,
69.27157402038574,0.98, -0.05, 0.14, -1.71, -2.56, 3.78, 32.18, 38.99, 4.77,
69.38075494766235,0.99, -0.06, 0.15, -1.65, -1.59, -0.43, 32.54, 39.37, 5.51,
69.49034142494202,1.00, -0.05, 0.14, -1.16, -2.32, -0.31, 31.99, 38.78, 4.38,
69.600745677948,0.98, -0.05, 0.15, 1.71, -2.87, 1.89, 31.71, 39.07, 5.55,
69.70967984199524,1.00, -0.05, 0.16, 0.49, -3.23, 1.34, 31.88, 39.14, 4.20,
69.81955289840698,0.98, -0.04, 0.17, -0.85, -2.44, -0.24, 31.86, 38.88, 4.50,
69.92968964576721,0.99, -0.04, 0.17, -0.61, -1.28, 0.24, 32.36, 39.11, 3.78,
70.0383608341217,0.99, -0.04, 0.17, -0.67, -2.08, 0.43, 31.96, 38.75, 3.96,
70.14792537689209,0.99, -0.03, 0.17, -1.95, -0.79, 0.85, 32.21, 38.55, 3.69,
70.25639271736145,0.99, -0.03, 0.17, -0.92, 15.56, -0.31, 32.41, 38.60, 3.14,
70.36600589752197,0.99, -0.03, 0.17, -0.12, -0.98, 0.55, 32.47, 39.25, 4.19,
70.47426748275757,0.99, -0.03, 0.17, -1.40, -1.10, 0.67, 32.78, 38.39, 3.88,
70.58358240127563,1.00, -0.02, 0.17, 1.71, -0.61, 0.79, 32.42, 38.21, 4.94,
70.69389510154724,0.98, -0.03, 0.16, 1.83, 0.67, 1.22, 32.08, 38.51, 5.08,
70.80234360694885,1.00, -0.05, 0.17, -12.21, 0.73, -1.95, 32.62, 38.61, 4.43,
70.91215229034424,1.01, -0.04, 0.17, 3.85, -1.53, -5.07, 32.20, 38.65, 3.44,
71.0223376750946,0.98, -0.05, 0.19, 3.54, -3.17, -0.73, 32.40, 39.62, 4.50,
71.13167262077332,0.99, -0.04, 0.17, 4.15, -2.01, 2.08, 32.81, 39.82, 4.81,
71.24034142494202,0.98, -0.04, 0.18, -0.55, -1.59, -1.10, 32.60, 39.97, 3.58,
71.35037279129028,0.97, -0.04, 0.19, 5.80, 0.18, -2.38, 33.09, 39.51, 4.31,
71.46023869514465,0.98, -0.06, 0.19, 6.47, 3.42, -1.95, 32.43, 40.76, 5.09,
71.56980895996094,1.00, -0.06, 0.15, -7.14, 4.82, -1.04, 32.46, 40.83, 5.40,
71.67948937416077,0.98, -0.05, 0.15, -3.11, 0.92, 1.16, 33.07, 40.27, 5.16,
71.78887891769409,1.00, -0.04, 0.17, -2.08, -0.92, -0.24, 32.54, 39.59, 5.69,
71.8979914188385,0.99, -0.04, 0.16, 2.56, 0.92, 0.00, 33.15, 39.37, 6.49,
72.0064332485199,0.98, -0.05, 0.15, -3.36, -2.50, 2.01, 33.34, 39.81, 5.80,
72.11613607406616,1.01, -0.05, 0.18, -13.73, -2.69, 4.58, 32.81, 40.15, 5.21,
72.22566342353821,1.00, -0.04, 0.17, -2.38, 0.37, -0.67, 32.84, 40.17, 5.25,
72.33612179756165,0.99, -0.03, 0.15, 1.46, 0.24, -0.55, 32.87, 39.50, 4.65,
72.4450523853302,0.99, -0.03, 0.15, 0.55, 0.18, 0.31, 33.28, 39.70, 5.76,
72.5531415939331,0.99, -0.04, 0.15, -2.14, -0.24, 0.31, 33.75, 39.81, 3.86,
72.66236543655396,0.99, -0.03, 0.15, -2.93, 0.79, -0.61, 33.23, 39.69, 4.79,
72.77265429496765,0.99, -0.03, 0.14, -1.16, 0.67, -0.49, 32.79, 39.64, 4.69,
72.88262343406677,0.99, -0.04, 0.16, -0.55, 2.75, 0.55, 33.42, 39.56, 5.54,
72.99250745773315,1.00, -0.05, 0.15, -1.95, 1.28, 1.71, 32.98, 40.10, 6.01,
73.10152816772461,1.00, -0.04, 0.13, -0.67, -0.31, 6.47, 33.89, 39.48, 5.77,
73.21108889579773,0.99, -0.02, 0.17, 5.13, 0.31, 9.52, 33.75, 39.33, 5.83,
73.31958413124084,0.98, -0.05, 0.15, 11.11, -2.62, 9.89, 34.33, 38.65, 5.92,
73.42965841293335,1.05, -0.02, 0.14, 12.08, -0.55, 1.83, 33.95, 38.90, 7.91,
73.53962683677673,0.94, 0.02, 0.13, 10.31, 2.32, 10.07, 33.59, 37.88, 7.26,
73.649418592453,1.01, 0.06, 0.12, 10.56, 5.19, 4.94, 34.67, 37.94, 9.58,
73.7599036693573,0.99, 0.07, 0.12, 18.86, 2.44, 6.71, 34.41, 37.40, 10.49,
73.86949253082275,0.97, 0.06, 0.14, 24.90, 1.28, 9.03, 35.19, 37.23, 11.89,
73.97995615005493,0.98, 0.08, 0.14, 18.01, 7.02, 10.99, 35.66, 36.76, 12.44,
74.08863019943237,0.99, 0.16, 0.10, 14.77, 8.30, 8.91, 35.51, 36.07, 14.92,
74.19729328155518,1.04, 0.23, 0.09, 11.47, -2.14, 5.31, 35.35, 35.68, 15.67,
74.30745100975037,0.95, 0.17, 0.13, 4.09, -10.74, -1.16, 35.79, 35.44, 15.82,
74.41874289512634,1.04, 0.18, 0.18, -14.59, 3.97, 2.14, 36.12, 35.03, 15.05,
74.52777457237244,0.91, 0.15, 0.10, -4.39, 27.53, -6.96, 35.52, 35.51, 15.44,
74.63906168937683,0.97, 0.14, 0.06, 11.66, 4.03, -5.07, 35.62, 35.41, 17.02,
74.74830842018127,1.06, 0.14, 0.04, 10.13, 9.83, -0.73, 35.77, 35.67, 17.18,
74.85894894599915,0.98, 0.13, 0.05, 2.56, -4.88, -9.58, 35.29, 35.67, 17.87,
74.9691812992096,0.99, 0.16, 0.08, -2.01, -8.79, -5.98, 34.84, 36.91, 16.80,
75.080331325531,0.95, 0.05, 0.11, -2.93, -2.01, -11.47, 34.74, 37.17, 16.69,
75.18975186347961,1.02, 0.04, 0.10, -7.45, -2.08, -11.41, 34.13, 37.76, 14.95,
75.29986906051636,0.97, 0.03, 0.11, -10.25, -1.83, -8.73, 34.24, 38.92, 15.01,
75.40916228294373,1.00, -0.01, 0.10, -10.38, 2.44, -5.13, 33.87, 39.44, 14.51,
75.51883721351624,1.01, -0.02, 0.08, -11.60, 4.21, -7.02, 34.07, 40.32, 13.95,
75.62943625450134,0.98, -0.05, 0.07, 1.77, 3.54, -2.08, 33.89, 40.61, 13.17,
75.73995661735535,1.01, -0.12, 0.06, -7.81, 5.19, -4.64, 34.01, 39.94, 14.55,
75.84927678108215,1.01, -0.06, 0.04, -18.19, 1.77, -1.40, 33.48, 40.60, 13.67,
75.9593620300293,1.00, -0.12, 0.04, -7.08, -0.79, 3.78, 34.07, 40.83, 12.63,
76.06952357292175,1.02, -0.04, 0.03, 23.62, -6.10, 0.85, 34.17, 40.31, 12.11,
76.17932534217834,1.00, -0.04, 0.10, 33.75, -6.96, 2.75, 34.24, 40.28, 14.59,
76.28871440887451,0.99, -0.06, 0.09, 33.08, -3.36, 5.07, 34.55, 39.99, 15.03,
76.39760065078735,0.98, -0.04, 0.08, 20.20, -2.20, 7.69, 34.57, 39.27, 18.48,
76.50649428367615,1.02, 0.01, 0.10, 10.13, -7.02, 5.68, 35.08, 38.94, 16.93,
76.61650133132935,0.99, 0.01, 0.17, 8.18, -8.85, -1.71, 34.67, 37.92, 17.07,
76.72649955749512,0.98, -0.02, 0.20, -13.24, 0.31, -2.20, 34.20, 38.05, 18.10,
76.8366928100586,0.94, 0.17, 0.11, -15.44, 14.83, 23.32, 34.39, 37.52, 16.69,
76.94518256187439,1.02, 0.08, 0.10, -7.39, 2.14, 12.45, 35.31, 35.90, 17.41,
77.05601239204407,0.97, 0.13, 0.11, -3.23, 2.14, 0.67, 35.84, 35.41, 17.80,
77.16605997085571,0.99, 0.11, 0.08, -6.53, -1.77, -0.55, 34.84, 35.89, 17.83,
77.27606678009033,0.98, 0.12, 0.09, -15.01, 3.54, -7.51, 35.19, 35.78, 17.04,
77.38459801673889,1.01, 0.11, 0.09, -16.48, 3.48, -6.77, 35.13, 36.15, 16.98,
77.49515175819397,0.99, 0.08, 0.05, -5.68, 4.27, -8.73, 35.72, 36.50, 16.17,
77.60505771636963,1.00, 0.01, 0.05, -1.04, 5.13, -6.71, 34.83, 36.82, 16.10,
77.71463251113892,1.01, 0.03, 0.00, -0.37, 4.09, -6.29, 34.12, 37.28, 16.27,
77.82331490516663,1.01, 0.00, 0.03, 5.07, 3.78, -4.46, 34.24, 37.81, 17.00,
77.93395042419434,0.99, -0.01, 0.01, -2.14, 3.23, -1.95, 34.77, 38.57, 16.89,
78.04375648498535,0.98, -0.02, -0.01, -4.52, 4.39, -0.18, 33.98, 38.65, 17.59,
78.15332102775574,1.07, -0.07, -0.02, -5.37, 0.00, -1.10, 34.48, 38.38, 17.09,
78.2645754814148,0.96, -0.02, -0.00, -4.09, -4.39, 2.32, 34.30, 38.59, 17.32,
78.3749885559082,1.09, -0.01, 0.02, -0.37, -4.88, -0.31, 34.53, 38.40, 17.27,
78.4849112033844,0.95, 0.02, 0.04, 0.18, -2.56, 7.51, 34.69, 38.05, 17.47,
78.59385561943054,1.03, 0.05, 0.04, 3.54, -1.77, 7.81, 34.68, 37.38, 16.60,
78.70260524749756,0.99, 0.05, 0.05, 4.39, -3.54, 6.77, 34.57, 37.30, 16.91,
78.81298828125,1.00, 0.07, 0.05, 2.20, -1.53, 7.08, 35.14, 36.39, 17.00,
78.92193675041199,0.99, 0.09, 0.05, -2.20, 0.18, 6.90, 35.28, 36.34, 16.39,
79.03060269355774,0.97, 0.11, 0.04, -4.64, 3.42, 6.77, 35.22, 35.45, 17.11,
79.14214277267456,0.95, 0.18, 0.01, -4.82, 4.21, 6.29, 35.99, 34.75, 17.26,
79.25139427185059,1.09, 0.22, 0.02, 3.97, -1.89, 1.28, 36.39, 34.83, 18.10,
79.36149740219116,0.95, 0.21, 0.06, -0.31, -5.55, -1.95, 35.71, 34.57, 17.61,
79.47192978858948,1.02, 0.24, 0.05, -2.56, -9.40, -0.43, 36.00, 34.62, 17.33,
79.58117604255676,0.97, 0.11, 0.03, 3.60, -0.12, -6.96, 36.41, 34.50, 16.66,
79.69208192825317,0.99, 0.08, 0.02, 1.77, -0.43, -11.84, 36.15, 35.56, 17.46,
79.80094003677368,1.00, 0.07, 0.02, 2.08, -3.48, -13.73, 35.83, 36.41, 16.59,
79.91011929512024,1.00, 0.02, 0.04, 3.23, -9.03, -11.05, 34.77, 37.61, 16.36,
80.02074098587036,0.96, -0.00, 0.12, 4.09, -1.04, -10.44, 35.16, 38.70, 15.01,
80.12909936904907,1.00, 0.01, 0.10, 10.38, -0.43, -7.63, 35.07, 39.23, 15.92,
80.2398293018341,0.99, -0.01, 0.08, 4.58, 2.93, 0.73, 34.95, 39.89, 16.30,
80.34888291358948,0.98, -0.07, 0.10, 5.25, 2.38, 1.53, 34.18, 39.83, 15.63,
80.45873141288757,1.02, -0.04, 0.06, -15.63, 2.50, -15.75, 34.11, 39.87, 15.72,
80.56872200965881,0.98, -0.03, 0.06, -10.93, 0.31, -4.15, 33.95, 41.36, 16.02,
80.67927551269531,0.99, -0.11, 0.05, -8.24, 2.01, -5.92, 34.12, 41.19, 15.25,
80.7900743484497,1.00, -0.07, 0.03, -16.17, 5.25, -0.98, 33.58, 41.92, 14.66,
80.89973831176758,1.02, -0.09, 0.04, 1.22, 4.70, 5.00, 33.90, 40.97, 15.03,
81.00919365882874,1.02, -0.09, 0.04, 8.85, -10.86, 1.46, 33.98, 40.55, 13.20,
81.11994457244873,0.96, -0.07, 0.06, 9.03, -3.42, 4.70, 33.63, 41.03, 15.42,
81.228688955307,1.06, -0.06, 0.08, 2.32, -2.14, 5.25, 33.90, 40.49, 14.56,
81.33870482444763,0.92, 0.04, 0.06, -6.90, 2.50, 14.04, 34.48, 39.73, 15.93,
81.44799995422363,1.08, 0.03, 0.07, -3.23, 0.31, 16.05, 34.96, 38.71, 15.06,
81.55796527862549,0.97, 0.08, 0.06, 2.81, -4.46, 10.99, 35.73, 37.40, 16.17,
81.66795992851257,0.99, 0.09, 0.06, 6.16, -1.34, 7.26, 35.86, 37.02, 17.00,
81.77636575698853,1.00, 0.10, 0.07, 7.08, -1.83, 3.17, 36.28, 36.71, 16.04,
81.88526964187622,0.99, 0.14, 0.08, 3.36, 0.31, 5.00, 36.10, 35.79, 16.00,
81.9948959350586,0.97, 0.15, 0.05, 3.11, 1.65, 2.87, 36.24, 35.78, 16.32,
82.10389232635498,1.00, 0.16, 0.08, 11.84, 2.26, 1.71, 36.11, 35.64, 18.20,
82.21238780021667,0.98, 0.14, 0.08, 5.13, 1.28, -2.20, 36.38, 35.96, 17.77,
82.32239866256714,0.98, 0.15, 0.07, -1.53, 6.35, -6.04, 36.55, 35.73, 18.84,
82.43228530883789,0.98, 0.15, 0.06, -3.05, 0.43, -7.20, 36.35, 36.01, 18.04,
82.54221844673157,0.99, 0.12, 0.05, 0.73, -0.12, -10.01, 36.40, 35.99, 18.49,
82.65237259864807,1.00, 0.05, 0.07, -0.67, 1.04, -12.70, 35.85, 38.12, 18.49,
82.7623291015625,0.98, 0.02, 0.07, -0.49, 4.21, -12.76, 35.78, 38.20, 17.57,
82.872243642807,1.00, -0.01, 0.03, -1.16, 3.42, -9.58, 34.78, 39.94, 17.97,
82.98282814025879,1.01, -0.05, 0.02, 0.12, 2.62, -7.45, 34.41, 40.53, 18.98,
83.09291505813599,1.00, -0.08, 0.00, -0.43, 1.34, -5.00, 33.78, 40.32, 17.91,
83.20214867591858,1.00, -0.07, 0.00, 1.83, 1.65, -3.11, 33.97, 40.66, 18.07,
83.31241416931152,1.01, -0.08, 0.01, 3.36, -0.61, 0.43, 34.12, 41.09, 18.01,
83.42199420928955,1.00, -0.08, 0.01, 0.12, -0.61, 2.08, 34.89, 41.11, 19.25,
83.53211975097656,1.01, -0.05, 0.01, -2.75, -3.48, 4.27, 34.02, 40.33, 19.67,
83.6417887210846,1.00, -0.03, 0.01, -3.54, -1.10, 7.87, 34.25, 40.11, 18.10,
83.74957942962646,1.01, -0.00, 0.02, -2.14, -0.67, 6.04, 34.66, 39.18, 17.60,
83.86050701141357,1.00, 0.02, 0.03, -0.61, -2.20, 3.97, 34.27, 39.03, 17.79,
83.97072982788086,1.00, 0.04, 0.04, 1.16, -2.93, 2.99, 34.88, 39.03, 18.14,
84.08138251304626,1.00, 0.04, 0.04, 0.24, -1.40, 5.49, 35.14, 38.84, 17.91,
84.19288730621338,1.00, 0.05, 0.05, -1.16, -2.56, 2.93, 35.28, 37.84, 18.52,
84.30235075950623,0.99, 0.05, 0.05, -2.62, -1.65, 0.98, 35.00, 37.28, 18.03,
84.4139416217804,1.00, 0.06, 0.05, -4.39, 0.49, -0.55, 35.07, 37.78, 17.79,
84.52294993400574,1.00, 0.06, 0.05, -2.38, -2.01, -0.55, 35.06, 38.13, 18.05,
84.63309264183044,1.00, 0.06, 0.04, -1.65, -0.67, -1.59, 35.68, 38.02, 19.13,
84.74308729171753,1.00, 0.05, 0.04, -0.31, 2.01, -1.59, 35.30, 37.93, 17.29,
84.85295939445496,1.00, 0.05, 0.04, 0.92, 1.59, -1.95, 35.12, 38.49, 18.74,
84.96390962600708,1.00, 0.03, 0.03, 1.10, -1.71, -1.59, 34.63, 37.96, 17.96,
85.0725507736206,1.01, 0.03, 0.02, -0.37, 0.55, -2.26, 34.58, 38.07, 18.46,
85.18263411521912,1.00, 0.04, 0.01, -2.93, -7.26, -2.99, 34.92, 37.88, 17.87,
85.29261684417725,1.03, 0.05, 0.02, -3.42, -13.24, -0.12, 35.01, 38.59, 17.49,
85.40264344215393,0.94, 0.02, 0.11, -6.29, -9.77, -5.62, 35.00, 38.42, 16.17,
85.51300811767578,1.09, -0.04, 0.16, -7.32, 0.85, 3.05, 34.92, 38.10, 16.24,
85.62392282485962,0.95, 0.05, 0.12, -6.35, -2.81, -1.89, 34.75, 38.67, 14.97,
85.73357510566711,1.00, 0.03, 0.12, -4.27, -3.91, -1.59, 34.79, 39.23, 13.98,
85.84401988983154,0.99, 0.02, 0.13, -4.52, -3.30, -1.71, 34.53, 39.39, 13.16,
85.95477843284607,1.01, 0.03, 0.13, -2.62, -1.46, -2.14, 34.88, 38.96, 13.46,
86.06434059143066,0.99, 0.02, 0.13, 0.61, -1.34, -1.53, 35.01, 39.26, 13.11,
86.17507338523865,0.99, 0.02, 0.14, 0.79, 6.16, -0.55, 35.11, 39.14, 14.36,
86.28469491004944,1.00, 0.02, 0.11, 2.75, 3.30, 2.62, 34.99, 39.15, 14.44,
86.39402770996094,0.98, 0.01, 0.09, 4.27, 1.83, -1.28, 35.10, 38.71, 15.73,
86.50411796569824,1.00, 0.02, 0.07, 5.19, -6.16, 0.18, 35.36, 39.04, 14.76,
86.61330699920654,1.00, 0.01, 0.10, 1.65, 3.17, 0.12, 35.36, 38.96, 15.28,
86.72229647636414,1.00, 0.03, 0.09, 1.10, 1.40, -0.67, 35.30, 38.85, 16.37,
86.83265566825867,1.00, 0.02, 0.09, 0.31, -1.28, -0.06, 34.91, 38.76, 15.83,
86.94172358512878,1.00, 0.03, 0.09, 0.67, 0.67, -0.31, 35.35, 38.87, 15.45,
87.05063223838806,1.00, 0.03, 0.09, 2.20, 2.14, 0.55, 35.08, 38.39, 15.14,
87.16171407699585,0.99, 0.03, 0.08, 2.01, 0.67, -1.46, 35.35, 38.77, 16.72,
87.27175235748291,0.99, 0.02, 0.08, 4.21, 1.10, -0.18, 35.66, 38.62, 16.48,
87.38064885139465,0.99, 0.02, 0.09, 2.87, 2.81, -0.92, 34.99, 38.61, 16.35,
87.49044442176819,1.00, 0.00, 0.07, 3.42, 3.54, -3.11, 34.96, 38.37, 16.25,
87.59993100166321,0.99, 0.02, 0.06, 0.79, 0.49, -4.76, 35.30, 39.04, 17.49,
87.70811104774475,1.03, -0.01, -0.01, 7.75, 13.31, 8.30, 34.88, 39.18, 18.12,
87.81885027885437,0.95, 0.03, 0.05, -0.92, 1.10, -2.87, 34.69, 39.25, 17.41,
87.92846584320068,1.00, 0.02, 0.08, -5.19, 0.55, -4.70, 34.62, 38.95, 17.86,
88.03857254981995,1.01, 0.01, 0.07, -8.12, 7.20, 1.89, 34.85, 39.29, 16.53,
88.14769530296326,0.99, 0.02, 0.03, 0.00, -0.49, -1.34, 35.16, 39.17, 18.13,
88.25671291351318,0.98, 0.03, 0.03, 4.21, -0.24, -3.91, 34.85, 39.53, 17.04,
